,t
653,2.56600733599808
654,2.56864587053085
655,2.57127383364427
656,2.57389098312651
657,2.57649707732816
658,2.57909187683182
659,2.58167514542146
660,2.58424664831933
661,2.58680615272727
662,2.5893534263508
663,2.5918882378885
664,2.59441035818639
665,2.59691955805956
666,2.59941560819006
667,2.60189827829851
668,2.60436733576423
669,2.60682254856701
670,2.60926368593363
671,2.61169051887611
672,2.61410282031933
673,2.61650036564676
674,2.61888293298713
675,2.6212503026449
676,2.62360225863734
677,2.62593858762216
678,2.6282590769452
679,2.63056351510297
680,2.63285169300167
681,2.63512340276541
682,2.63737843655517
683,2.63961658497741
684,2.64183763827278
685,2.64404138745142
686,2.64622762464373
687,2.64839614216492
688,2.65054673281838
689,2.65267919130524
690,2.65479331767617
691,2.65688891694422
692,2.65896579804754
693,2.66102377394132
694,2.66306266246149
695,2.66508228549022
696,2.66708246848429
697,2.66906303709578
698,2.67102381557054
699,2.67296462986229
700,2.67488530890821
701,2.67678568378018
702,2.67866558930187
703,2.68052486468042
704,2.68236335295694
705,2.68418090139052
706,2.68597735958655
707,2.68775257927057
708,2.689506413246
709,2.69123871651346
710,2.69294934684107
711,2.69463816167873
712,2.69630501992427
713,2.69794978201563
714,2.69957230979216
715,2.70117246799772
716,2.70275012478735
717,2.70430515105381
718,2.70583742021988
719,2.70734680959701
720,2.70883319881033
721,2.71029646979438
722,2.71173650818131
723,2.71315320491552
724,2.71454645339165
725,2.7159161493721
726,2.71726219073638
727,2.71858447850788
728,2.71988291518842
729,2.72115740428604
730,2.72240785231215
731,2.72363416860468
732,2.72483626338924
733,2.726014049876
734,2.72716744422433
735,2.72829636496098
736,2.72940073230873
737,2.73048046652755
738,2.73153548745916
739,2.73256571785623
740,2.73357108391758
741,2.73455151525064
742,2.7355069438823
743,2.73643730509051
744,2.7373425385299
745,2.73822258913711
746,2.73907740680764
747,2.73990694449439
748,2.74071115701572
749,2.74149000094128
750,2.74224343703679
751,2.74297143167168
752,2.74367395759049
753,2.74435099081673
754,2.74500251018311
755,2.74562849731961
756,2.74622893658179
757,2.746803814708
758,2.74735312264944
759,2.74787685416181
760,2.74837500587829
761,2.74884757711711
762,2.74929457036387
763,2.74971599356846
764,2.75011186050934
765,2.75048219166949
766,2.7508270129682
767,2.75114635342833
768,2.75144024391807
769,2.75170871818044
770,2.75195181259778
771,2.75216956421618
772,2.75236201053872
773,2.75252919007511
774,2.75267114279554
775,2.75278791086644
776,2.75287953849041
777,2.75294607226151
778,2.75298756059022
779,2.75300405443416
780,2.75299560700352
781,2.75296227272535
782,2.75290410718924
783,2.75282116893109
784,2.75271352078097
785,2.75258122701397
786,2.75242435293276
787,2.75224296706086
788,2.75203713925672
789,2.75180694081947
790,2.7515524440436
791,2.75127372302901
792,2.75097085511
793,2.7506439182615
794,2.75029299061498
795,2.74991815159337
796,2.74951948404528
797,2.74909707199374
798,2.74865099939269
799,2.74818135282949
800,2.74768822254184
801,2.74717170143084
802,2.74663188443212
803,2.74606886928936
804,2.74548275384324
805,2.74487363646174
806,2.74424161752294
807,2.74358679966533
808,2.74290928727099
809,2.74220918692087
810,2.74148660489831
811,2.7407416473928
812,2.73997442041058
813,2.73918503054411
814,2.7383735866919
815,2.73754020071252
816,2.73668498773064
817,2.73580806816507
818,2.73490956649828
819,2.73398960801524
820,2.73304831590379
821,2.73208581279048
822,2.73110222329198
823,2.73009767532331
824,2.72907229801342
